Filepath,Pitchpath,Emotion
../dataset/mlend/MLEndSND_Public/38928.wav,augmented_pitch\38928_pitch.wav,Happy
../dataset/esd/0020/Sad/0020_001149.wav,augmented_pitch\0020_001149_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1083_TSI_DIS_XX.wav,augmented_pitch\1083_TSI_DIS_XX_pitch.wav,Disgust
../dataset/esd/0015/Happy/0015_001010.wav,augmented_pitch\0015_001010_pitch.wav,Happy
../dataset/meld/train/dia982_utt0.mp4,augmented_pitch\dia982_utt0_pitch.wav,Neutral
../dataset/tess/OAF_happy/OAF_gap_happy.wav,augmented_pitch\OAF_gap_happy_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/29115.wav,augmented_pitch\29115_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/08951.wav,augmented_pitch\08951_pitch.wav,Happy
../dataset/esd/0020/Neutral/0020_000263.wav,augmented_pitch\0020_000263_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1022_TSI_SAD_XX.wav,augmented_pitch\1022_TSI_SAD_XX_pitch.wav,Sad
../dataset/esd/0018/Surprise/0018_001428.wav,augmented_pitch\0018_001428_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1003_MTI_NEU_XX.wav,augmented_pitch\1003_MTI_NEU_XX_pitch.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_rag_ps.wav,augmented_pitch\YAF_rag_ps_pitch.wav,Surprise
../dataset/esd/0017/Neutral/0017_000034.wav,augmented_pitch\0017_000034_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/16828.wav,augmented_pitch\16828_pitch.wav,Happy
../dataset/esd/0015/Surprise/0015_001528.wav,augmented_pitch\0015_001528_pitch.wav,Surprise
../dataset/ravdess/Actor_11/03-01-04-01-01-02-11.wav,augmented_pitch\03-01-04-01-01-02-11_pitch.wav,Sad
../dataset/esd/0017/Surprise/0017_001740.wav,augmented_pitch\0017_001740_pitch.wav,Surprise
../dataset/esd/0018/Angry/0018_000447.wav,augmented_pitch\0018_000447_pitch.wav,Anger
../dataset/meld/train/dia519_utt1.mp4,augmented_pitch\dia519_utt1_pitch.wav,Anger
../dataset/esd/0015/Neutral/0015_000121.wav,augmented_pitch\0015_000121_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/36381.wav,augmented_pitch\36381_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/35760.wav,augmented_pitch\35760_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/44984.wav,augmented_pitch\44984_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/21438.wav,augmented_pitch\21438_pitch.wav,Question
../dataset/esd/0020/Happy/0020_000990.wav,augmented_pitch\0020_000990_pitch.wav,Happy
../dataset/esd/0011/Angry/0011_000636.wav,augmented_pitch\0011_000636_pitch.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_neutral_3a_1.wav,augmented_pitch\female1_neutral_3a_1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/43409.wav,augmented_pitch\43409_pitch.wav,Bored
../dataset/esd/0013/Happy/0013_000819.wav,augmented_pitch\0013_000819_pitch.wav,Happy
../dataset/esd/0015/Sad/0015_001072.wav,augmented_pitch\0015_001072_pitch.wav,Sad
../dataset/esd/0019/Surprise/0019_001652.wav,augmented_pitch\0019_001652_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/08291.wav,augmented_pitch\08291_pitch.wav,Question
../dataset/ravdess/Actor_18/03-01-01-01-02-01-18.wav,augmented_pitch\03-01-01-01-02-01-18_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/30504.wav,augmented_pitch\30504_pitch.wav,Happy
../dataset/meld/train/dia997_utt2.mp4,augmented_pitch\dia997_utt2_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/22439.wav,augmented_pitch\22439_pitch.wav,Bored
../dataset/meld/train/dia1015_utt1.mp4,augmented_pitch\dia1015_utt1_pitch.wav,Neutral
../dataset/esd/0011/Angry/0011_000376.wav,augmented_pitch\0011_000376_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/38862.wav,augmented_pitch\38862_pitch.wav,Happy
../dataset/esd/0017/Sad/0017_001101.wav,augmented_pitch\0017_001101_pitch.wav,Sad
../dataset/esd/0018/Neutral/0018_000101.wav,augmented_pitch\0018_000101_pitch.wav,Neutral
../dataset/meld/train/dia665_utt4.mp4,augmented_pitch\dia665_utt4_pitch.wav,Surprise
../dataset/esd/0020/Happy/0020_001017.wav,augmented_pitch\0020_001017_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/01269.wav,augmented_pitch\01269_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1079_IEO_FEA_LO.wav,augmented_pitch\1079_IEO_FEA_LO_pitch.wav,Fear
../dataset/meld/train/dia359_utt1.mp4,augmented_pitch\dia359_utt1_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1056_TSI_HAP_XX.wav,augmented_pitch\1056_TSI_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/01492.wav,augmented_pitch\01492_pitch.wav,Happy
../dataset/esd/0017/Neutral/0017_000049.wav,augmented_pitch\0017_000049_pitch.wav,Neutral
../dataset/savee/DC_f07.wav,augmented_pitch\DC_f07_pitch.wav,Fear
../dataset/crema-d/AudioWAV/1005_TIE_NEU_XX.wav,augmented_pitch\1005_TIE_NEU_XX_pitch.wav,Neutral
../dataset/esd/0011/Neutral/0011_000229.wav,augmented_pitch\0011_000229_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/18125.wav,augmented_pitch\18125_pitch.wav,Neutral
../dataset/meld/train/dia496_utt5.mp4,augmented_pitch\dia496_utt5_pitch.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_said_ps.wav,augmented_pitch\YAF_said_ps_pitch.wav,Surprise
../dataset/esd/0013/Surprise/0013_001435.wav,augmented_pitch\0013_001435_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/02450.wav,augmented_pitch\02450_pitch.wav,Question
../dataset/esd/0011/Surprise/0011_001527.wav,augmented_pitch\0011_001527_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/12113.wav,augmented_pitch\12113_pitch.wav,Bored
../dataset/esd/0020/Sad/0020_001389.wav,augmented_pitch\0020_001389_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/26251.wav,augmented_pitch\26251_pitch.wav,Question
../dataset/crema-d/AudioWAV/1075_IEO_HAP_MD.wav,augmented_pitch\1075_IEO_HAP_MD_pitch.wav,Happy
../dataset/esd/0012/Surprise/0012_001430.wav,augmented_pitch\0012_001430_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/28585.wav,augmented_pitch\28585_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/37488.wav,augmented_pitch\37488_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/36460.wav,augmented_pitch\36460_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/16390.wav,augmented_pitch\16390_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/35265.wav,augmented_pitch\35265_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/45465.wav,augmented_pitch\45465_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/32206.wav,augmented_pitch\32206_pitch.wav,Question
../dataset/meld/train/dia248_utt6.mp4,augmented_pitch\dia248_utt6_pitch.wav,Happy
../dataset/meld/train/dia119_utt10.mp4,augmented_pitch\dia119_utt10_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/17343.wav,augmented_pitch\17343_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/00780.wav,augmented_pitch\00780_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/09551.wav,augmented_pitch\09551_pitch.wav,Neutral
../dataset/meld/train/dia596_utt14.mp4,augmented_pitch\dia596_utt14_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/20267.wav,augmented_pitch\20267_pitch.wav,Bored
../dataset/meld/train/dia593_utt1.mp4,augmented_pitch\dia593_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/45570.wav,augmented_pitch\45570_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/42108.wav,augmented_pitch\42108_pitch.wav,Neutral
../dataset/esd/0011/Happy/0011_000974.wav,augmented_pitch\0011_000974_pitch.wav,Happy
../dataset/meld/train/dia622_utt7.mp4,augmented_pitch\dia622_utt7_pitch.wav,Neutral
../dataset/esd/0017/Happy/0017_000794.wav,augmented_pitch\0017_000794_pitch.wav,Happy
../dataset/esd/0013/Angry/0013_000645.wav,augmented_pitch\0013_000645_pitch.wav,Anger
../dataset/esd/0012/Neutral/0012_000144.wav,augmented_pitch\0012_000144_pitch.wav,Neutral
../dataset/esd/0011/Sad/0011_001056.wav,augmented_pitch\0011_001056_pitch.wav,Sad
../dataset/esd/0013/Sad/0013_001206.wav,augmented_pitch\0013_001206_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/11017.wav,augmented_pitch\11017_pitch.wav,Happy
../dataset/meld/train/dia25_utt0.mp4,augmented_pitch\dia25_utt0_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/46482.wav,augmented_pitch\46482_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/13218.wav,augmented_pitch\13218_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1028_IEO_DIS_LO.wav,augmented_pitch\1028_IEO_DIS_LO_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/31950.wav,augmented_pitch\31950_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/09354.wav,augmented_pitch\09354_pitch.wav,Question
../dataset/crema-d/AudioWAV/1037_IEO_ANG_HI.wav,augmented_pitch\1037_IEO_ANG_HI_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/03971.wav,augmented_pitch\03971_pitch.wav,Happy
../dataset/meld/train/dia860_utt0.mp4,augmented_pitch\dia860_utt0_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/14859.wav,augmented_pitch\14859_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/32310.wav,augmented_pitch\32310_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1086_DFA_SAD_XX.wav,augmented_pitch\1086_DFA_SAD_XX_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1065_ITS_SAD_XX.wav,augmented_pitch\1065_ITS_SAD_XX_pitch.wav,Sad
../dataset/ravdess/Actor_10/03-01-05-01-01-01-10.wav,augmented_pitch\03-01-05-01-01-01-10_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/00595.wav,augmented_pitch\00595_pitch.wav,Happy
../dataset/esd/0016/Angry/0016_000534.wav,augmented_pitch\0016_000534_pitch.wav,Anger
../dataset/esd/0016/Sad/0016_001233.wav,augmented_pitch\0016_001233_pitch.wav,Sad
../dataset/esd/0020/Sad/0020_001334.wav,augmented_pitch\0020_001334_pitch.wav,Sad
../dataset/esd/0014/Happy/0014_001047.wav,augmented_pitch\0014_001047_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1023_WSI_FEA_XX.wav,augmented_pitch\1023_WSI_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/13162.wav,augmented_pitch\13162_pitch.wav,Neutral
../dataset/esd/0018/Sad/0018_001309.wav,augmented_pitch\0018_001309_pitch.wav,Sad
../dataset/esd/0013/Neutral/0013_000052.wav,augmented_pitch\0013_000052_pitch.wav,Neutral
../dataset/meld/train/dia113_utt7.mp4,augmented_pitch\dia113_utt7_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1036_TSI_ANG_XX.wav,augmented_pitch\1036_TSI_ANG_XX_pitch.wav,Anger
../dataset/tess/YAF_angry/YAF_name_angry.wav,augmented_pitch\YAF_name_angry_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/45523.wav,augmented_pitch\45523_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/26830.wav,augmented_pitch\26830_pitch.wav,Question
../dataset/esd/0014/Sad/0014_001362.wav,augmented_pitch\0014_001362_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/07980.wav,augmented_pitch\07980_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/17170.wav,augmented_pitch\17170_pitch.wav,Happy
../dataset/esd/0011/Angry/0011_000443.wav,augmented_pitch\0011_000443_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1031_MTI_ANG_XX.wav,augmented_pitch\1031_MTI_ANG_XX_pitch.wav,Anger
../dataset/esd/0017/Angry/0017_000613.wav,augmented_pitch\0017_000613_pitch.wav,Anger
../dataset/meld/train/dia548_utt4.mp4,augmented_pitch\dia548_utt4_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/24911.wav,augmented_pitch\24911_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/25738.wav,augmented_pitch\25738_pitch.wav,Question
../dataset/meld/train/dia429_utt6.mp4,augmented_pitch\dia429_utt6_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/33009.wav,augmented_pitch\33009_pitch.wav,Neutral
../dataset/savee/JE_f05.wav,augmented_pitch\JE_f05_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/00073.wav,augmented_pitch\00073_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/08235.wav,augmented_pitch\08235_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/46060.wav,augmented_pitch\46060_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1070_IWW_HAP_XX.wav,augmented_pitch\1070_IWW_HAP_XX_pitch.wav,Happy
../dataset/meld/train/dia298_utt2.mp4,augmented_pitch\dia298_utt2_pitch.wav,Happy
../dataset/meld/train/dia85_utt1.mp4,augmented_pitch\dia85_utt1_pitch.wav,Neutral
../dataset/meld/train/dia321_utt1.mp4,augmented_pitch\dia321_utt1_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1016_TIE_HAP_XX.wav,augmented_pitch\1016_TIE_HAP_XX_pitch.wav,Happy
../dataset/esd/0018/Neutral/0018_000164.wav,augmented_pitch\0018_000164_pitch.wav,Neutral
../dataset/esd/0017/Angry/0017_000506.wav,augmented_pitch\0017_000506_pitch.wav,Anger
../dataset/esd/0020/Surprise/0020_001595.wav,augmented_pitch\0020_001595_pitch.wav,Surprise
../dataset/ravdess/Actor_21/03-01-06-02-02-02-21.wav,augmented_pitch\03-01-06-02-02-02-21_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/22757.wav,augmented_pitch\22757_pitch.wav,Question
../dataset/crema-d/AudioWAV/1011_IWW_FEA_XX.wav,augmented_pitch\1011_IWW_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/03537.wav,augmented_pitch\03537_pitch.wav,Bored
../dataset/esd/0016/Sad/0016_001283.wav,augmented_pitch\0016_001283_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1081_ITH_DIS_XX.wav,augmented_pitch\1081_ITH_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/35945.wav,augmented_pitch\35945_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/40393.wav,augmented_pitch\40393_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/34695.wav,augmented_pitch\34695_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/33780.wav,augmented_pitch\33780_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/12567.wav,augmented_pitch\12567_pitch.wav,Happy
../dataset/meld/train/dia856_utt1.mp4,augmented_pitch\dia856_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/24815.wav,augmented_pitch\24815_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/00085.wav,augmented_pitch\00085_pitch.wav,Happy
../dataset/meld/train/dia433_utt0.mp4,augmented_pitch\dia433_utt0_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/45971.wav,augmented_pitch\45971_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/39250.wav,augmented_pitch\39250_pitch.wav,Question
../dataset/crema-d/AudioWAV/1038_IEO_FEA_MD.wav,augmented_pitch\1038_IEO_FEA_MD_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/32519.wav,augmented_pitch\32519_pitch.wav,Happy
../dataset/esd/0012/Surprise/0012_001492.wav,augmented_pitch\0012_001492_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1062_IWW_DIS_XX.wav,augmented_pitch\1062_IWW_DIS_XX_pitch.wav,Disgust
../dataset/esd/0012/Neutral/0012_000129.wav,augmented_pitch\0012_000129_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/04406.wav,augmented_pitch\04406_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/38695.wav,augmented_pitch\38695_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/46656.wav,augmented_pitch\46656_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/11577.wav,augmented_pitch\11577_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/46916.wav,augmented_pitch\46916_pitch.wav,Bored
../dataset/esd/0016/Neutral/0016_000061.wav,augmented_pitch\0016_000061_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/11880.wav,augmented_pitch\11880_pitch.wav,Happy
../dataset/esd/0020/Surprise/0020_001479.wav,augmented_pitch\0020_001479_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/44498.wav,augmented_pitch\44498_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/10360.wav,augmented_pitch\10360_pitch.wav,Neutral
../dataset/esd/0016/Neutral/0016_000273.wav,augmented_pitch\0016_000273_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1007_IEO_HAP_MD.wav,augmented_pitch\1007_IEO_HAP_MD_pitch.wav,Happy
../dataset/esd/0013/Sad/0013_001369.wav,augmented_pitch\0013_001369_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1062_TSI_SAD_XX.wav,augmented_pitch\1062_TSI_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/42423.wav,augmented_pitch\42423_pitch.wav,Neutral
../dataset/meld/train/dia590_utt15.mp4,augmented_pitch\dia590_utt15_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/23224.wav,augmented_pitch\23224_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/37363.wav,augmented_pitch\37363_pitch.wav,Bored
../dataset/meld/train/dia862_utt3.mp4,augmented_pitch\dia862_utt3_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/39239.wav,augmented_pitch\39239_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/09998.wav,augmented_pitch\09998_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/45933.wav,augmented_pitch\45933_pitch.wav,Neutral
../dataset/esd/0019/Surprise/0019_001672.wav,augmented_pitch\0019_001672_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1053_TSI_HAP_XX.wav,augmented_pitch\1053_TSI_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/04070.wav,augmented_pitch\04070_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/29682.wav,augmented_pitch\29682_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/11853.wav,augmented_pitch\11853_pitch.wav,Question
../dataset/meld/train/dia818_utt2.mp4,augmented_pitch\dia818_utt2_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1070_TIE_SAD_XX.wav,augmented_pitch\1070_TIE_SAD_XX_pitch.wav,Sad
../dataset/esd/0019/Happy/0019_000816.wav,augmented_pitch\0019_000816_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/29498.wav,augmented_pitch\29498_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/21424.wav,augmented_pitch\21424_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/40838.wav,augmented_pitch\40838_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/08224.wav,augmented_pitch\08224_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/42781.wav,augmented_pitch\42781_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/27595.wav,augmented_pitch\27595_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1074_TIE_NEU_XX.wav,augmented_pitch\1074_TIE_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/14219.wav,augmented_pitch\14219_pitch.wav,Bored
../dataset/esd/0016/Sad/0016_001252.wav,augmented_pitch\0016_001252_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/18073.wav,augmented_pitch\18073_pitch.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_food_ps.wav,augmented_pitch\YAF_food_ps_pitch.wav,Surprise
../dataset/esd/0013/Surprise/0013_001613.wav,augmented_pitch\0013_001613_pitch.wav,Surprise
../dataset/meld/train/dia767_utt8.mp4,augmented_pitch\dia767_utt8_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/23817.wav,augmented_pitch\23817_pitch.wav,Happy
../dataset/meld/train/dia431_utt18.mp4,augmented_pitch\dia431_utt18_pitch.wav,Disgust
../dataset/tess/YAF_happy/YAF_soup_happy.wav,augmented_pitch\YAF_soup_happy_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/27400.wav,augmented_pitch\27400_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/03096.wav,augmented_pitch\03096_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/15998.wav,augmented_pitch\15998_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1061_IOM_SAD_XX.wav,augmented_pitch\1061_IOM_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/35753.wav,augmented_pitch\35753_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/19440.wav,augmented_pitch\19440_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/15828.wav,augmented_pitch\15828_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/46762.wav,augmented_pitch\46762_pitch.wav,Happy
../dataset/esd/0019/Angry/0019_000473.wav,augmented_pitch\0019_000473_pitch.wav,Anger
../dataset/meld/train/dia545_utt13.mp4,augmented_pitch\dia545_utt13_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1034_IOM_HAP_XX.wav,augmented_pitch\1034_IOM_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/13972.wav,augmented_pitch\13972_pitch.wav,Bored
../dataset/esd/0014/Happy/0014_000839.wav,augmented_pitch\0014_000839_pitch.wav,Happy
../dataset/esd/0019/Neutral/0019_000285.wav,augmented_pitch\0019_000285_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1026_IWL_NEU_XX.wav,augmented_pitch\1026_IWL_NEU_XX_pitch.wav,Neutral
../dataset/esd/0020/Surprise/0020_001608.wav,augmented_pitch\0020_001608_pitch.wav,Surprise
../dataset/meld/train/dia23_utt7.mp4,augmented_pitch\dia23_utt7_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/35715.wav,augmented_pitch\35715_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1039_IEO_HAP_MD.wav,augmented_pitch\1039_IEO_HAP_MD_pitch.wav,Happy
../dataset/esd/0011/Surprise/0011_001403.wav,augmented_pitch\0011_001403_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/19014.wav,augmented_pitch\19014_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1014_IOM_ANG_XX.wav,augmented_pitch\1014_IOM_ANG_XX_pitch.wav,Anger
../dataset/tess/OAF_happy/OAF_thought_happy.wav,augmented_pitch\OAF_thought_happy_pitch.wav,Happy
../dataset/tess/OAF_Pleasant_surprise/OAF_lore_ps.wav,augmented_pitch\OAF_lore_ps_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1048_TSI_NEU_XX.wav,augmented_pitch\1048_TSI_NEU_XX_pitch.wav,Neutral
../dataset/meld/train/dia756_utt2.mp4,augmented_pitch\dia756_utt2_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/20029.wav,augmented_pitch\20029_pitch.wav,Neutral
../dataset/esd/0020/Angry/0020_000653.wav,augmented_pitch\0020_000653_pitch.wav,Anger
../dataset/esd/0020/Angry/0020_000700.wav,augmented_pitch\0020_000700_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/14710.wav,augmented_pitch\14710_pitch.wav,Happy
../dataset/esd/0014/Neutral/0014_000278.wav,augmented_pitch\0014_000278_pitch.wav,Neutral
../dataset/esd/0014/Sad/0014_001140.wav,augmented_pitch\0014_001140_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/19566.wav,augmented_pitch\19566_pitch.wav,Happy
../dataset/meld/train/dia389_utt11.mp4,augmented_pitch\dia389_utt11_pitch.wav,Happy
../dataset/esd/0019/Angry/0019_000437.wav,augmented_pitch\0019_000437_pitch.wav,Anger
../dataset/esd/0012/Surprise/0012_001483.wav,augmented_pitch\0012_001483_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/13107.wav,augmented_pitch\13107_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/26049.wav,augmented_pitch\26049_pitch.wav,Neutral
../dataset/meld/train/dia519_utt2.mp4,augmented_pitch\dia519_utt2_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/01960.wav,augmented_pitch\01960_pitch.wav,Happy
../dataset/meld/train/dia451_utt0.mp4,augmented_pitch\dia451_utt0_pitch.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_9b_1.wav,augmented_pitch\male1_happy_9b_1_pitch.wav,Happy
