Filepath,Timepath,Emotion
../dataset/mlend/MLEndSND_Public/35760.wav,augmented_time\35760_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/44984.wav,augmented_time\44984_time.wav,Question
../dataset/mlend/MLEndSND_Public/21438.wav,augmented_time\21438_time.wav,Question
../dataset/esd/0020/Happy/0020_000990.wav,augmented_time\0020_000990_time.wav,Happy
../dataset/esd/0011/Angry/0011_000636.wav,augmented_time\0011_000636_time.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_neutral_3a_1.wav,augmented_time\female1_neutral_3a_1_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/43409.wav,augmented_time\43409_time.wav,Bored
../dataset/esd/0013/Happy/0013_000819.wav,augmented_time\0013_000819_time.wav,Happy
../dataset/esd/0015/Sad/0015_001072.wav,augmented_time\0015_001072_time.wav,Sad
../dataset/esd/0019/Surprise/0019_001652.wav,augmented_time\0019_001652_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/08291.wav,augmented_time\08291_time.wav,Question
../dataset/ravdess/Actor_18/03-01-01-01-02-01-18.wav,augmented_time\03-01-01-01-02-01-18_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/30504.wav,augmented_time\30504_time.wav,Happy
../dataset/meld/train/dia997_utt2.mp4,augmented_time\dia997_utt2_time.wav,Happy
../dataset/mlend/MLEndSND_Public/22439.wav,augmented_time\22439_time.wav,Bored
../dataset/meld/train/dia1015_utt1.mp4,augmented_time\dia1015_utt1_time.wav,Neutral
../dataset/esd/0011/Angry/0011_000376.wav,augmented_time\0011_000376_time.wav,Anger
../dataset/mlend/MLEndSND_Public/38862.wav,augmented_time\38862_time.wav,Happy
../dataset/esd/0017/Sad/0017_001101.wav,augmented_time\0017_001101_time.wav,Sad
../dataset/esd/0018/Neutral/0018_000101.wav,augmented_time\0018_000101_time.wav,Neutral
../dataset/meld/train/dia665_utt4.mp4,augmented_time\dia665_utt4_time.wav,Surprise
../dataset/esd/0020/Happy/0020_001017.wav,augmented_time\0020_001017_time.wav,Happy
../dataset/mlend/MLEndSND_Public/01269.wav,augmented_time\01269_time.wav,Bored
../dataset/crema-d/AudioWAV/1079_IEO_FEA_LO.wav,augmented_time\1079_IEO_FEA_LO_time.wav,Fear
../dataset/meld/train/dia359_utt1.mp4,augmented_time\dia359_utt1_time.wav,Neutral
../dataset/crema-d/AudioWAV/1056_TSI_HAP_XX.wav,augmented_time\1056_TSI_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/01492.wav,augmented_time\01492_time.wav,Happy
../dataset/esd/0017/Neutral/0017_000049.wav,augmented_time\0017_000049_time.wav,Neutral
../dataset/savee/DC_f07.wav,augmented_time\DC_f07_time.wav,Fear
../dataset/crema-d/AudioWAV/1005_TIE_NEU_XX.wav,augmented_time\1005_TIE_NEU_XX_time.wav,Neutral
../dataset/esd/0011/Neutral/0011_000229.wav,augmented_time\0011_000229_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/18125.wav,augmented_time\18125_time.wav,Neutral
../dataset/meld/train/dia496_utt5.mp4,augmented_time\dia496_utt5_time.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_said_ps.wav,augmented_time\YAF_said_ps_time.wav,Surprise
../dataset/esd/0013/Surprise/0013_001435.wav,augmented_time\0013_001435_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/02450.wav,augmented_time\02450_time.wav,Question
../dataset/esd/0011/Surprise/0011_001527.wav,augmented_time\0011_001527_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/12113.wav,augmented_time\12113_time.wav,Bored
../dataset/esd/0020/Sad/0020_001389.wav,augmented_time\0020_001389_time.wav,Sad
../dataset/mlend/MLEndSND_Public/26251.wav,augmented_time\26251_time.wav,Question
../dataset/crema-d/AudioWAV/1075_IEO_HAP_MD.wav,augmented_time\1075_IEO_HAP_MD_time.wav,Happy
../dataset/esd/0012/Surprise/0012_001430.wav,augmented_time\0012_001430_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/28585.wav,augmented_time\28585_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/37488.wav,augmented_time\37488_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/36460.wav,augmented_time\36460_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/16390.wav,augmented_time\16390_time.wav,Bored
../dataset/mlend/MLEndSND_Public/35265.wav,augmented_time\35265_time.wav,Question
../dataset/mlend/MLEndSND_Public/45465.wav,augmented_time\45465_time.wav,Happy
../dataset/mlend/MLEndSND_Public/32206.wav,augmented_time\32206_time.wav,Question
../dataset/meld/train/dia248_utt6.mp4,augmented_time\dia248_utt6_time.wav,Happy
../dataset/meld/train/dia119_utt10.mp4,augmented_time\dia119_utt10_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17343.wav,augmented_time\17343_time.wav,Bored
../dataset/mlend/MLEndSND_Public/00780.wav,augmented_time\00780_time.wav,Bored
../dataset/mlend/MLEndSND_Public/09551.wav,augmented_time\09551_time.wav,Neutral
../dataset/meld/train/dia596_utt14.mp4,augmented_time\dia596_utt14_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/20267.wav,augmented_time\20267_time.wav,Bored
../dataset/meld/train/dia593_utt1.mp4,augmented_time\dia593_utt1_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/45570.wav,augmented_time\45570_time.wav,Question
../dataset/mlend/MLEndSND_Public/42108.wav,augmented_time\42108_time.wav,Neutral
../dataset/esd/0011/Happy/0011_000974.wav,augmented_time\0011_000974_time.wav,Happy
../dataset/meld/train/dia622_utt7.mp4,augmented_time\dia622_utt7_time.wav,Neutral
../dataset/esd/0017/Happy/0017_000794.wav,augmented_time\0017_000794_time.wav,Happy
../dataset/esd/0013/Angry/0013_000645.wav,augmented_time\0013_000645_time.wav,Anger
../dataset/esd/0012/Neutral/0012_000144.wav,augmented_time\0012_000144_time.wav,Neutral
../dataset/esd/0011/Sad/0011_001056.wav,augmented_time\0011_001056_time.wav,Sad
../dataset/esd/0013/Sad/0013_001206.wav,augmented_time\0013_001206_time.wav,Sad
../dataset/mlend/MLEndSND_Public/11017.wav,augmented_time\11017_time.wav,Happy
../dataset/meld/train/dia25_utt0.mp4,augmented_time\dia25_utt0_time.wav,Happy
../dataset/mlend/MLEndSND_Public/46482.wav,augmented_time\46482_time.wav,Happy
../dataset/mlend/MLEndSND_Public/13218.wav,augmented_time\13218_time.wav,Bored
../dataset/crema-d/AudioWAV/1028_IEO_DIS_LO.wav,augmented_time\1028_IEO_DIS_LO_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/31950.wav,augmented_time\31950_time.wav,Bored
../dataset/mlend/MLEndSND_Public/09354.wav,augmented_time\09354_time.wav,Question
../dataset/crema-d/AudioWAV/1037_IEO_ANG_HI.wav,augmented_time\1037_IEO_ANG_HI_time.wav,Anger
../dataset/mlend/MLEndSND_Public/03971.wav,augmented_time\03971_time.wav,Happy
../dataset/meld/train/dia860_utt0.mp4,augmented_time\dia860_utt0_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/14859.wav,augmented_time\14859_time.wav,Bored
../dataset/mlend/MLEndSND_Public/32310.wav,augmented_time\32310_time.wav,Bored
../dataset/crema-d/AudioWAV/1086_DFA_SAD_XX.wav,augmented_time\1086_DFA_SAD_XX_time.wav,Sad
../dataset/crema-d/AudioWAV/1065_ITS_SAD_XX.wav,augmented_time\1065_ITS_SAD_XX_time.wav,Sad
../dataset/ravdess/Actor_10/03-01-05-01-01-01-10.wav,augmented_time\03-01-05-01-01-01-10_time.wav,Anger
../dataset/mlend/MLEndSND_Public/00595.wav,augmented_time\00595_time.wav,Happy
../dataset/esd/0016/Angry/0016_000534.wav,augmented_time\0016_000534_time.wav,Anger
../dataset/esd/0016/Sad/0016_001233.wav,augmented_time\0016_001233_time.wav,Sad
../dataset/esd/0020/Sad/0020_001334.wav,augmented_time\0020_001334_time.wav,Sad
../dataset/esd/0014/Happy/0014_001047.wav,augmented_time\0014_001047_time.wav,Happy
../dataset/crema-d/AudioWAV/1023_WSI_FEA_XX.wav,augmented_time\1023_WSI_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/13162.wav,augmented_time\13162_time.wav,Neutral
../dataset/esd/0018/Sad/0018_001309.wav,augmented_time\0018_001309_time.wav,Sad
../dataset/esd/0013/Neutral/0013_000052.wav,augmented_time\0013_000052_time.wav,Neutral
../dataset/meld/train/dia113_utt7.mp4,augmented_time\dia113_utt7_time.wav,Neutral
../dataset/crema-d/AudioWAV/1036_TSI_ANG_XX.wav,augmented_time\1036_TSI_ANG_XX_time.wav,Anger
../dataset/tess/YAF_angry/YAF_name_angry.wav,augmented_time\YAF_name_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/45523.wav,augmented_time\45523_time.wav,Question
../dataset/mlend/MLEndSND_Public/26830.wav,augmented_time\26830_time.wav,Question
../dataset/esd/0014/Sad/0014_001362.wav,augmented_time\0014_001362_time.wav,Sad
../dataset/mlend/MLEndSND_Public/07980.wav,augmented_time\07980_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17170.wav,augmented_time\17170_time.wav,Happy
../dataset/esd/0011/Angry/0011_000443.wav,augmented_time\0011_000443_time.wav,Anger
../dataset/crema-d/AudioWAV/1031_MTI_ANG_XX.wav,augmented_time\1031_MTI_ANG_XX_time.wav,Anger
../dataset/esd/0017/Angry/0017_000613.wav,augmented_time\0017_000613_time.wav,Anger
../dataset/meld/train/dia548_utt4.mp4,augmented_time\dia548_utt4_time.wav,Happy
../dataset/mlend/MLEndSND_Public/24911.wav,augmented_time\24911_time.wav,Happy
../dataset/mlend/MLEndSND_Public/25738.wav,augmented_time\25738_time.wav,Question
../dataset/meld/train/dia429_utt6.mp4,augmented_time\dia429_utt6_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/33009.wav,augmented_time\33009_time.wav,Neutral
../dataset/savee/JE_f05.wav,augmented_time\JE_f05_time.wav,Fear
../dataset/mlend/MLEndSND_Public/00073.wav,augmented_time\00073_time.wav,Bored
../dataset/mlend/MLEndSND_Public/08235.wav,augmented_time\08235_time.wav,Question
../dataset/mlend/MLEndSND_Public/46060.wav,augmented_time\46060_time.wav,Bored
../dataset/crema-d/AudioWAV/1070_IWW_HAP_XX.wav,augmented_time\1070_IWW_HAP_XX_time.wav,Happy
../dataset/meld/train/dia298_utt2.mp4,augmented_time\dia298_utt2_time.wav,Happy
../dataset/meld/train/dia85_utt1.mp4,augmented_time\dia85_utt1_time.wav,Neutral
../dataset/meld/train/dia321_utt1.mp4,augmented_time\dia321_utt1_time.wav,Happy
../dataset/crema-d/AudioWAV/1016_TIE_HAP_XX.wav,augmented_time\1016_TIE_HAP_XX_time.wav,Happy
../dataset/esd/0018/Neutral/0018_000164.wav,augmented_time\0018_000164_time.wav,Neutral
../dataset/esd/0017/Angry/0017_000506.wav,augmented_time\0017_000506_time.wav,Anger
../dataset/esd/0020/Surprise/0020_001595.wav,augmented_time\0020_001595_time.wav,Surprise
../dataset/ravdess/Actor_21/03-01-06-02-02-02-21.wav,augmented_time\03-01-06-02-02-02-21_time.wav,Fear
../dataset/mlend/MLEndSND_Public/22757.wav,augmented_time\22757_time.wav,Question
../dataset/crema-d/AudioWAV/1011_IWW_FEA_XX.wav,augmented_time\1011_IWW_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/03537.wav,augmented_time\03537_time.wav,Bored
../dataset/esd/0016/Sad/0016_001283.wav,augmented_time\0016_001283_time.wav,Sad
../dataset/crema-d/AudioWAV/1081_ITH_DIS_XX.wav,augmented_time\1081_ITH_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/35945.wav,augmented_time\35945_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/40393.wav,augmented_time\40393_time.wav,Question
../dataset/mlend/MLEndSND_Public/34695.wav,augmented_time\34695_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/33780.wav,augmented_time\33780_time.wav,Happy
../dataset/mlend/MLEndSND_Public/12567.wav,augmented_time\12567_time.wav,Happy
../dataset/meld/train/dia856_utt1.mp4,augmented_time\dia856_utt1_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/24815.wav,augmented_time\24815_time.wav,Bored
../dataset/mlend/MLEndSND_Public/00085.wav,augmented_time\00085_time.wav,Happy
../dataset/meld/train/dia433_utt0.mp4,augmented_time\dia433_utt0_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/45971.wav,augmented_time\45971_time.wav,Question
../dataset/mlend/MLEndSND_Public/39250.wav,augmented_time\39250_time.wav,Question
../dataset/crema-d/AudioWAV/1038_IEO_FEA_MD.wav,augmented_time\1038_IEO_FEA_MD_time.wav,Fear
../dataset/mlend/MLEndSND_Public/32519.wav,augmented_time\32519_time.wav,Happy
../dataset/esd/0012/Surprise/0012_001492.wav,augmented_time\0012_001492_time.wav,Surprise
../dataset/crema-d/AudioWAV/1062_IWW_DIS_XX.wav,augmented_time\1062_IWW_DIS_XX_time.wav,Disgust
../dataset/esd/0012/Neutral/0012_000129.wav,augmented_time\0012_000129_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/04406.wav,augmented_time\04406_time.wav,Happy
../dataset/mlend/MLEndSND_Public/38695.wav,augmented_time\38695_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/46656.wav,augmented_time\46656_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/11577.wav,augmented_time\11577_time.wav,Bored
../dataset/mlend/MLEndSND_Public/46916.wav,augmented_time\46916_time.wav,Bored
../dataset/esd/0016/Neutral/0016_000061.wav,augmented_time\0016_000061_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/11880.wav,augmented_time\11880_time.wav,Happy
../dataset/esd/0020/Surprise/0020_001479.wav,augmented_time\0020_001479_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/44498.wav,augmented_time\44498_time.wav,Bored
../dataset/mlend/MLEndSND_Public/10360.wav,augmented_time\10360_time.wav,Neutral
../dataset/esd/0016/Neutral/0016_000273.wav,augmented_time\0016_000273_time.wav,Neutral
../dataset/crema-d/AudioWAV/1007_IEO_HAP_MD.wav,augmented_time\1007_IEO_HAP_MD_time.wav,Happy
../dataset/esd/0013/Sad/0013_001369.wav,augmented_time\0013_001369_time.wav,Sad
../dataset/crema-d/AudioWAV/1062_TSI_SAD_XX.wav,augmented_time\1062_TSI_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/42423.wav,augmented_time\42423_time.wav,Neutral
../dataset/meld/train/dia590_utt15.mp4,augmented_time\dia590_utt15_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/23224.wav,augmented_time\23224_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/37363.wav,augmented_time\37363_time.wav,Bored
../dataset/meld/train/dia862_utt3.mp4,augmented_time\dia862_utt3_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/39239.wav,augmented_time\39239_time.wav,Happy
../dataset/mlend/MLEndSND_Public/09998.wav,augmented_time\09998_time.wav,Happy
../dataset/mlend/MLEndSND_Public/45933.wav,augmented_time\45933_time.wav,Neutral
../dataset/esd/0019/Surprise/0019_001672.wav,augmented_time\0019_001672_time.wav,Surprise
../dataset/crema-d/AudioWAV/1053_TSI_HAP_XX.wav,augmented_time\1053_TSI_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/04070.wav,augmented_time\04070_time.wav,Question
../dataset/mlend/MLEndSND_Public/29682.wav,augmented_time\29682_time.wav,Happy
../dataset/mlend/MLEndSND_Public/11853.wav,augmented_time\11853_time.wav,Question
../dataset/meld/train/dia818_utt2.mp4,augmented_time\dia818_utt2_time.wav,Happy
../dataset/crema-d/AudioWAV/1070_TIE_SAD_XX.wav,augmented_time\1070_TIE_SAD_XX_time.wav,Sad
../dataset/esd/0019/Happy/0019_000816.wav,augmented_time\0019_000816_time.wav,Happy
../dataset/mlend/MLEndSND_Public/29498.wav,augmented_time\29498_time.wav,Question
../dataset/mlend/MLEndSND_Public/21424.wav,augmented_time\21424_time.wav,Question
../dataset/mlend/MLEndSND_Public/40838.wav,augmented_time\40838_time.wav,Bored
../dataset/mlend/MLEndSND_Public/08224.wav,augmented_time\08224_time.wav,Bored
../dataset/mlend/MLEndSND_Public/42781.wav,augmented_time\42781_time.wav,Question
../dataset/mlend/MLEndSND_Public/27595.wav,augmented_time\27595_time.wav,Happy
../dataset/crema-d/AudioWAV/1074_TIE_NEU_XX.wav,augmented_time\1074_TIE_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/14219.wav,augmented_time\14219_time.wav,Bored
../dataset/esd/0016/Sad/0016_001252.wav,augmented_time\0016_001252_time.wav,Sad
../dataset/mlend/MLEndSND_Public/18073.wav,augmented_time\18073_time.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_food_ps.wav,augmented_time\YAF_food_ps_time.wav,Surprise
../dataset/esd/0013/Surprise/0013_001613.wav,augmented_time\0013_001613_time.wav,Surprise
../dataset/meld/train/dia767_utt8.mp4,augmented_time\dia767_utt8_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/23817.wav,augmented_time\23817_time.wav,Happy
../dataset/meld/train/dia431_utt18.mp4,augmented_time\dia431_utt18_time.wav,Disgust
../dataset/tess/YAF_happy/YAF_soup_happy.wav,augmented_time\YAF_soup_happy_time.wav,Happy
../dataset/mlend/MLEndSND_Public/27400.wav,augmented_time\27400_time.wav,Happy
../dataset/mlend/MLEndSND_Public/03096.wav,augmented_time\03096_time.wav,Bored
../dataset/mlend/MLEndSND_Public/15998.wav,augmented_time\15998_time.wav,Neutral
../dataset/crema-d/AudioWAV/1061_IOM_SAD_XX.wav,augmented_time\1061_IOM_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/35753.wav,augmented_time\35753_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/19440.wav,augmented_time\19440_time.wav,Bored
../dataset/mlend/MLEndSND_Public/15828.wav,augmented_time\15828_time.wav,Bored
../dataset/mlend/MLEndSND_Public/46762.wav,augmented_time\46762_time.wav,Happy
../dataset/esd/0019/Angry/0019_000473.wav,augmented_time\0019_000473_time.wav,Anger
../dataset/meld/train/dia545_utt13.mp4,augmented_time\dia545_utt13_time.wav,Neutral
../dataset/crema-d/AudioWAV/1034_IOM_HAP_XX.wav,augmented_time\1034_IOM_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/13972.wav,augmented_time\13972_time.wav,Bored
../dataset/esd/0014/Happy/0014_000839.wav,augmented_time\0014_000839_time.wav,Happy
../dataset/esd/0019/Neutral/0019_000285.wav,augmented_time\0019_000285_time.wav,Neutral
../dataset/crema-d/AudioWAV/1026_IWL_NEU_XX.wav,augmented_time\1026_IWL_NEU_XX_time.wav,Neutral
../dataset/esd/0020/Surprise/0020_001608.wav,augmented_time\0020_001608_time.wav,Surprise
../dataset/meld/train/dia23_utt7.mp4,augmented_time\dia23_utt7_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/35715.wav,augmented_time\35715_time.wav,Bored
../dataset/crema-d/AudioWAV/1039_IEO_HAP_MD.wav,augmented_time\1039_IEO_HAP_MD_time.wav,Happy
../dataset/esd/0011/Surprise/0011_001403.wav,augmented_time\0011_001403_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/19014.wav,augmented_time\19014_time.wav,Bored
../dataset/crema-d/AudioWAV/1014_IOM_ANG_XX.wav,augmented_time\1014_IOM_ANG_XX_time.wav,Anger
../dataset/tess/OAF_happy/OAF_thought_happy.wav,augmented_time\OAF_thought_happy_time.wav,Happy
../dataset/tess/OAF_Pleasant_surprise/OAF_lore_ps.wav,augmented_time\OAF_lore_ps_time.wav,Surprise
../dataset/crema-d/AudioWAV/1048_TSI_NEU_XX.wav,augmented_time\1048_TSI_NEU_XX_time.wav,Neutral
../dataset/meld/train/dia756_utt2.mp4,augmented_time\dia756_utt2_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/20029.wav,augmented_time\20029_time.wav,Neutral
../dataset/esd/0020/Angry/0020_000653.wav,augmented_time\0020_000653_time.wav,Anger
../dataset/esd/0020/Angry/0020_000700.wav,augmented_time\0020_000700_time.wav,Anger
../dataset/mlend/MLEndSND_Public/14710.wav,augmented_time\14710_time.wav,Happy
../dataset/esd/0014/Neutral/0014_000278.wav,augmented_time\0014_000278_time.wav,Neutral
../dataset/esd/0014/Sad/0014_001140.wav,augmented_time\0014_001140_time.wav,Sad
../dataset/mlend/MLEndSND_Public/19566.wav,augmented_time\19566_time.wav,Happy
../dataset/meld/train/dia389_utt11.mp4,augmented_time\dia389_utt11_time.wav,Happy
../dataset/esd/0019/Angry/0019_000437.wav,augmented_time\0019_000437_time.wav,Anger
../dataset/esd/0012/Surprise/0012_001483.wav,augmented_time\0012_001483_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/13107.wav,augmented_time\13107_time.wav,Happy
../dataset/mlend/MLEndSND_Public/26049.wav,augmented_time\26049_time.wav,Neutral
../dataset/meld/train/dia519_utt2.mp4,augmented_time\dia519_utt2_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/01960.wav,augmented_time\01960_time.wav,Happy
../dataset/meld/train/dia451_utt0.mp4,augmented_time\dia451_utt0_time.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_9b_1.wav,augmented_time\male1_happy_9b_1_time.wav,Happy
../dataset/mlend/MLEndSND_Public/00686.wav,augmented_time\00686_time.wav,Bored
../dataset/crema-d/AudioWAV/1002_ITH_NEU_XX.wav,augmented_time\1002_ITH_NEU_XX_time.wav,Neutral
../dataset/esd/0017/Angry/0017_000484.wav,augmented_time\0017_000484_time.wav,Anger
../dataset/crema-d/AudioWAV/1035_ITS_ANG_XX.wav,augmented_time\1035_ITS_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/06290.wav,augmented_time\06290_time.wav,Neutral
../dataset/esd/0017/Sad/0017_001062.wav,augmented_time\0017_001062_time.wav,Sad
../dataset/mlend/MLEndSND_Public/05267.wav,augmented_time\05267_time.wav,Bored
../dataset/meld/train/dia936_utt14.mp4,augmented_time\dia936_utt14_time.wav,Sad
../dataset/mlend/MLEndSND_Public/13346.wav,augmented_time\13346_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/38637.wav,augmented_time\38637_time.wav,Happy
../dataset/esd/0019/Surprise/0019_001461.wav,augmented_time\0019_001461_time.wav,Surprise
../dataset/tess/OAF_angry/OAF_pain_angry.wav,augmented_time\OAF_pain_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/11106.wav,augmented_time\11106_time.wav,Bored
