Filepath,Noisepath,Emotion
../dataset/crema-d/AudioWAV/1003_MTI_NEU_XX.wav,augmented_noise\1003_MTI_NEU_XX_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_rag_ps.wav,augmented_noise\YAF_rag_ps_noise.wav,Surprise
../dataset/esd/0017/Neutral/0017_000034.wav,augmented_noise\0017_000034_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/16828.wav,augmented_noise\16828_noise.wav,Happy
../dataset/esd/0015/Surprise/0015_001528.wav,augmented_noise\0015_001528_noise.wav,Surprise
../dataset/ravdess/Actor_11/03-01-04-01-01-02-11.wav,augmented_noise\03-01-04-01-01-02-11_noise.wav,Sad
../dataset/esd/0017/Surprise/0017_001740.wav,augmented_noise\0017_001740_noise.wav,Surprise
../dataset/esd/0018/Angry/0018_000447.wav,augmented_noise\0018_000447_noise.wav,Anger
../dataset/meld/train/dia519_utt1.mp4,augmented_noise\dia519_utt1_noise.wav,Anger
../dataset/esd/0015/Neutral/0015_000121.wav,augmented_noise\0015_000121_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/36381.wav,augmented_noise\36381_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/35760.wav,augmented_noise\35760_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/44984.wav,augmented_noise\44984_noise.wav,Question
../dataset/mlend/MLEndSND_Public/21438.wav,augmented_noise\21438_noise.wav,Question
../dataset/esd/0020/Happy/0020_000990.wav,augmented_noise\0020_000990_noise.wav,Happy
../dataset/esd/0011/Angry/0011_000636.wav,augmented_noise\0011_000636_noise.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_neutral_3a_1.wav,augmented_noise\female1_neutral_3a_1_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/43409.wav,augmented_noise\43409_noise.wav,Bored
../dataset/esd/0013/Happy/0013_000819.wav,augmented_noise\0013_000819_noise.wav,Happy
../dataset/esd/0015/Sad/0015_001072.wav,augmented_noise\0015_001072_noise.wav,Sad
../dataset/esd/0019/Surprise/0019_001652.wav,augmented_noise\0019_001652_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/08291.wav,augmented_noise\08291_noise.wav,Question
../dataset/ravdess/Actor_18/03-01-01-01-02-01-18.wav,augmented_noise\03-01-01-01-02-01-18_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/30504.wav,augmented_noise\30504_noise.wav,Happy
../dataset/meld/train/dia997_utt2.mp4,augmented_noise\dia997_utt2_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/22439.wav,augmented_noise\22439_noise.wav,Bored
../dataset/meld/train/dia1015_utt1.mp4,augmented_noise\dia1015_utt1_noise.wav,Neutral
../dataset/esd/0011/Angry/0011_000376.wav,augmented_noise\0011_000376_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/38862.wav,augmented_noise\38862_noise.wav,Happy
../dataset/esd/0017/Sad/0017_001101.wav,augmented_noise\0017_001101_noise.wav,Sad
../dataset/esd/0018/Neutral/0018_000101.wav,augmented_noise\0018_000101_noise.wav,Neutral
../dataset/meld/train/dia665_utt4.mp4,augmented_noise\dia665_utt4_noise.wav,Surprise
../dataset/esd/0020/Happy/0020_001017.wav,augmented_noise\0020_001017_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/01269.wav,augmented_noise\01269_noise.wav,Bored
../dataset/crema-d/AudioWAV/1079_IEO_FEA_LO.wav,augmented_noise\1079_IEO_FEA_LO_noise.wav,Fear
../dataset/meld/train/dia359_utt1.mp4,augmented_noise\dia359_utt1_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1056_TSI_HAP_XX.wav,augmented_noise\1056_TSI_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/01492.wav,augmented_noise\01492_noise.wav,Happy
../dataset/esd/0017/Neutral/0017_000049.wav,augmented_noise\0017_000049_noise.wav,Neutral
../dataset/savee/DC_f07.wav,augmented_noise\DC_f07_noise.wav,Fear
../dataset/crema-d/AudioWAV/1005_TIE_NEU_XX.wav,augmented_noise\1005_TIE_NEU_XX_noise.wav,Neutral
../dataset/esd/0011/Neutral/0011_000229.wav,augmented_noise\0011_000229_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/18125.wav,augmented_noise\18125_noise.wav,Neutral
../dataset/meld/train/dia496_utt5.mp4,augmented_noise\dia496_utt5_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_said_ps.wav,augmented_noise\YAF_said_ps_noise.wav,Surprise
../dataset/esd/0013/Surprise/0013_001435.wav,augmented_noise\0013_001435_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/02450.wav,augmented_noise\02450_noise.wav,Question
../dataset/esd/0011/Surprise/0011_001527.wav,augmented_noise\0011_001527_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/12113.wav,augmented_noise\12113_noise.wav,Bored
../dataset/esd/0020/Sad/0020_001389.wav,augmented_noise\0020_001389_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/26251.wav,augmented_noise\26251_noise.wav,Question
../dataset/crema-d/AudioWAV/1075_IEO_HAP_MD.wav,augmented_noise\1075_IEO_HAP_MD_noise.wav,Happy
../dataset/esd/0012/Surprise/0012_001430.wav,augmented_noise\0012_001430_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/28585.wav,augmented_noise\28585_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/37488.wav,augmented_noise\37488_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/36460.wav,augmented_noise\36460_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/16390.wav,augmented_noise\16390_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/35265.wav,augmented_noise\35265_noise.wav,Question
../dataset/mlend/MLEndSND_Public/45465.wav,augmented_noise\45465_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/32206.wav,augmented_noise\32206_noise.wav,Question
../dataset/meld/train/dia248_utt6.mp4,augmented_noise\dia248_utt6_noise.wav,Happy
../dataset/meld/train/dia119_utt10.mp4,augmented_noise\dia119_utt10_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/17343.wav,augmented_noise\17343_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/00780.wav,augmented_noise\00780_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/09551.wav,augmented_noise\09551_noise.wav,Neutral
../dataset/meld/train/dia596_utt14.mp4,augmented_noise\dia596_utt14_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/20267.wav,augmented_noise\20267_noise.wav,Bored
../dataset/meld/train/dia593_utt1.mp4,augmented_noise\dia593_utt1_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/45570.wav,augmented_noise\45570_noise.wav,Question
../dataset/mlend/MLEndSND_Public/42108.wav,augmented_noise\42108_noise.wav,Neutral
../dataset/esd/0011/Happy/0011_000974.wav,augmented_noise\0011_000974_noise.wav,Happy
../dataset/meld/train/dia622_utt7.mp4,augmented_noise\dia622_utt7_noise.wav,Neutral
../dataset/esd/0017/Happy/0017_000794.wav,augmented_noise\0017_000794_noise.wav,Happy
../dataset/esd/0013/Angry/0013_000645.wav,augmented_noise\0013_000645_noise.wav,Anger
../dataset/esd/0012/Neutral/0012_000144.wav,augmented_noise\0012_000144_noise.wav,Neutral
../dataset/esd/0011/Sad/0011_001056.wav,augmented_noise\0011_001056_noise.wav,Sad
../dataset/esd/0013/Sad/0013_001206.wav,augmented_noise\0013_001206_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/11017.wav,augmented_noise\11017_noise.wav,Happy
../dataset/meld/train/dia25_utt0.mp4,augmented_noise\dia25_utt0_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/46482.wav,augmented_noise\46482_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/13218.wav,augmented_noise\13218_noise.wav,Bored
../dataset/crema-d/AudioWAV/1028_IEO_DIS_LO.wav,augmented_noise\1028_IEO_DIS_LO_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/31950.wav,augmented_noise\31950_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/09354.wav,augmented_noise\09354_noise.wav,Question
../dataset/crema-d/AudioWAV/1037_IEO_ANG_HI.wav,augmented_noise\1037_IEO_ANG_HI_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/03971.wav,augmented_noise\03971_noise.wav,Happy
../dataset/meld/train/dia860_utt0.mp4,augmented_noise\dia860_utt0_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/14859.wav,augmented_noise\14859_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/32310.wav,augmented_noise\32310_noise.wav,Bored
../dataset/crema-d/AudioWAV/1086_DFA_SAD_XX.wav,augmented_noise\1086_DFA_SAD_XX_noise.wav,Sad
../dataset/crema-d/AudioWAV/1065_ITS_SAD_XX.wav,augmented_noise\1065_ITS_SAD_XX_noise.wav,Sad
../dataset/ravdess/Actor_10/03-01-05-01-01-01-10.wav,augmented_noise\03-01-05-01-01-01-10_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/00595.wav,augmented_noise\00595_noise.wav,Happy
../dataset/esd/0016/Angry/0016_000534.wav,augmented_noise\0016_000534_noise.wav,Anger
../dataset/esd/0016/Sad/0016_001233.wav,augmented_noise\0016_001233_noise.wav,Sad
../dataset/esd/0020/Sad/0020_001334.wav,augmented_noise\0020_001334_noise.wav,Sad
../dataset/esd/0014/Happy/0014_001047.wav,augmented_noise\0014_001047_noise.wav,Happy
../dataset/crema-d/AudioWAV/1023_WSI_FEA_XX.wav,augmented_noise\1023_WSI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/13162.wav,augmented_noise\13162_noise.wav,Neutral
../dataset/esd/0018/Sad/0018_001309.wav,augmented_noise\0018_001309_noise.wav,Sad
../dataset/esd/0013/Neutral/0013_000052.wav,augmented_noise\0013_000052_noise.wav,Neutral
../dataset/meld/train/dia113_utt7.mp4,augmented_noise\dia113_utt7_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1036_TSI_ANG_XX.wav,augmented_noise\1036_TSI_ANG_XX_noise.wav,Anger
../dataset/tess/YAF_angry/YAF_name_angry.wav,augmented_noise\YAF_name_angry_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/45523.wav,augmented_noise\45523_noise.wav,Question
../dataset/mlend/MLEndSND_Public/26830.wav,augmented_noise\26830_noise.wav,Question
../dataset/esd/0014/Sad/0014_001362.wav,augmented_noise\0014_001362_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/07980.wav,augmented_noise\07980_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/17170.wav,augmented_noise\17170_noise.wav,Happy
../dataset/esd/0011/Angry/0011_000443.wav,augmented_noise\0011_000443_noise.wav,Anger
../dataset/crema-d/AudioWAV/1031_MTI_ANG_XX.wav,augmented_noise\1031_MTI_ANG_XX_noise.wav,Anger
../dataset/esd/0017/Angry/0017_000613.wav,augmented_noise\0017_000613_noise.wav,Anger
../dataset/meld/train/dia548_utt4.mp4,augmented_noise\dia548_utt4_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/24911.wav,augmented_noise\24911_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/25738.wav,augmented_noise\25738_noise.wav,Question
../dataset/meld/train/dia429_utt6.mp4,augmented_noise\dia429_utt6_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/33009.wav,augmented_noise\33009_noise.wav,Neutral
../dataset/savee/JE_f05.wav,augmented_noise\JE_f05_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/00073.wav,augmented_noise\00073_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/08235.wav,augmented_noise\08235_noise.wav,Question
../dataset/mlend/MLEndSND_Public/46060.wav,augmented_noise\46060_noise.wav,Bored
../dataset/crema-d/AudioWAV/1070_IWW_HAP_XX.wav,augmented_noise\1070_IWW_HAP_XX_noise.wav,Happy
../dataset/meld/train/dia298_utt2.mp4,augmented_noise\dia298_utt2_noise.wav,Happy
../dataset/meld/train/dia85_utt1.mp4,augmented_noise\dia85_utt1_noise.wav,Neutral
../dataset/meld/train/dia321_utt1.mp4,augmented_noise\dia321_utt1_noise.wav,Happy
../dataset/crema-d/AudioWAV/1016_TIE_HAP_XX.wav,augmented_noise\1016_TIE_HAP_XX_noise.wav,Happy
../dataset/esd/0018/Neutral/0018_000164.wav,augmented_noise\0018_000164_noise.wav,Neutral
../dataset/esd/0017/Angry/0017_000506.wav,augmented_noise\0017_000506_noise.wav,Anger
../dataset/esd/0020/Surprise/0020_001595.wav,augmented_noise\0020_001595_noise.wav,Surprise
../dataset/ravdess/Actor_21/03-01-06-02-02-02-21.wav,augmented_noise\03-01-06-02-02-02-21_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/22757.wav,augmented_noise\22757_noise.wav,Question
../dataset/crema-d/AudioWAV/1011_IWW_FEA_XX.wav,augmented_noise\1011_IWW_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/03537.wav,augmented_noise\03537_noise.wav,Bored
../dataset/esd/0016/Sad/0016_001283.wav,augmented_noise\0016_001283_noise.wav,Sad
../dataset/crema-d/AudioWAV/1081_ITH_DIS_XX.wav,augmented_noise\1081_ITH_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/35945.wav,augmented_noise\35945_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/40393.wav,augmented_noise\40393_noise.wav,Question
../dataset/mlend/MLEndSND_Public/34695.wav,augmented_noise\34695_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/33780.wav,augmented_noise\33780_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/12567.wav,augmented_noise\12567_noise.wav,Happy
../dataset/meld/train/dia856_utt1.mp4,augmented_noise\dia856_utt1_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/24815.wav,augmented_noise\24815_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/00085.wav,augmented_noise\00085_noise.wav,Happy
../dataset/meld/train/dia433_utt0.mp4,augmented_noise\dia433_utt0_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/45971.wav,augmented_noise\45971_noise.wav,Question
../dataset/mlend/MLEndSND_Public/39250.wav,augmented_noise\39250_noise.wav,Question
../dataset/crema-d/AudioWAV/1038_IEO_FEA_MD.wav,augmented_noise\1038_IEO_FEA_MD_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/32519.wav,augmented_noise\32519_noise.wav,Happy
../dataset/esd/0012/Surprise/0012_001492.wav,augmented_noise\0012_001492_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1062_IWW_DIS_XX.wav,augmented_noise\1062_IWW_DIS_XX_noise.wav,Disgust
../dataset/esd/0012/Neutral/0012_000129.wav,augmented_noise\0012_000129_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/04406.wav,augmented_noise\04406_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/38695.wav,augmented_noise\38695_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/46656.wav,augmented_noise\46656_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/11577.wav,augmented_noise\11577_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/46916.wav,augmented_noise\46916_noise.wav,Bored
../dataset/esd/0016/Neutral/0016_000061.wav,augmented_noise\0016_000061_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/11880.wav,augmented_noise\11880_noise.wav,Happy
../dataset/esd/0020/Surprise/0020_001479.wav,augmented_noise\0020_001479_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/44498.wav,augmented_noise\44498_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/10360.wav,augmented_noise\10360_noise.wav,Neutral
../dataset/esd/0016/Neutral/0016_000273.wav,augmented_noise\0016_000273_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1007_IEO_HAP_MD.wav,augmented_noise\1007_IEO_HAP_MD_noise.wav,Happy
../dataset/esd/0013/Sad/0013_001369.wav,augmented_noise\0013_001369_noise.wav,Sad
../dataset/crema-d/AudioWAV/1062_TSI_SAD_XX.wav,augmented_noise\1062_TSI_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/42423.wav,augmented_noise\42423_noise.wav,Neutral
../dataset/meld/train/dia590_utt15.mp4,augmented_noise\dia590_utt15_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/23224.wav,augmented_noise\23224_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/37363.wav,augmented_noise\37363_noise.wav,Bored
../dataset/meld/train/dia862_utt3.mp4,augmented_noise\dia862_utt3_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/39239.wav,augmented_noise\39239_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/09998.wav,augmented_noise\09998_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/45933.wav,augmented_noise\45933_noise.wav,Neutral
../dataset/esd/0019/Surprise/0019_001672.wav,augmented_noise\0019_001672_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1053_TSI_HAP_XX.wav,augmented_noise\1053_TSI_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/04070.wav,augmented_noise\04070_noise.wav,Question
../dataset/mlend/MLEndSND_Public/29682.wav,augmented_noise\29682_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/11853.wav,augmented_noise\11853_noise.wav,Question
../dataset/meld/train/dia818_utt2.mp4,augmented_noise\dia818_utt2_noise.wav,Happy
../dataset/crema-d/AudioWAV/1070_TIE_SAD_XX.wav,augmented_noise\1070_TIE_SAD_XX_noise.wav,Sad
../dataset/esd/0019/Happy/0019_000816.wav,augmented_noise\0019_000816_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/29498.wav,augmented_noise\29498_noise.wav,Question
../dataset/mlend/MLEndSND_Public/21424.wav,augmented_noise\21424_noise.wav,Question
../dataset/mlend/MLEndSND_Public/40838.wav,augmented_noise\40838_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/08224.wav,augmented_noise\08224_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/42781.wav,augmented_noise\42781_noise.wav,Question
../dataset/mlend/MLEndSND_Public/27595.wav,augmented_noise\27595_noise.wav,Happy
../dataset/crema-d/AudioWAV/1074_TIE_NEU_XX.wav,augmented_noise\1074_TIE_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/14219.wav,augmented_noise\14219_noise.wav,Bored
../dataset/esd/0016/Sad/0016_001252.wav,augmented_noise\0016_001252_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/18073.wav,augmented_noise\18073_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_food_ps.wav,augmented_noise\YAF_food_ps_noise.wav,Surprise
../dataset/esd/0013/Surprise/0013_001613.wav,augmented_noise\0013_001613_noise.wav,Surprise
../dataset/meld/train/dia767_utt8.mp4,augmented_noise\dia767_utt8_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/23817.wav,augmented_noise\23817_noise.wav,Happy
../dataset/meld/train/dia431_utt18.mp4,augmented_noise\dia431_utt18_noise.wav,Disgust
../dataset/tess/YAF_happy/YAF_soup_happy.wav,augmented_noise\YAF_soup_happy_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/27400.wav,augmented_noise\27400_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/03096.wav,augmented_noise\03096_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/15998.wav,augmented_noise\15998_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1061_IOM_SAD_XX.wav,augmented_noise\1061_IOM_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/35753.wav,augmented_noise\35753_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/19440.wav,augmented_noise\19440_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/15828.wav,augmented_noise\15828_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/46762.wav,augmented_noise\46762_noise.wav,Happy
../dataset/esd/0019/Angry/0019_000473.wav,augmented_noise\0019_000473_noise.wav,Anger
../dataset/meld/train/dia545_utt13.mp4,augmented_noise\dia545_utt13_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1034_IOM_HAP_XX.wav,augmented_noise\1034_IOM_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/13972.wav,augmented_noise\13972_noise.wav,Bored
../dataset/esd/0014/Happy/0014_000839.wav,augmented_noise\0014_000839_noise.wav,Happy
../dataset/esd/0019/Neutral/0019_000285.wav,augmented_noise\0019_000285_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1026_IWL_NEU_XX.wav,augmented_noise\1026_IWL_NEU_XX_noise.wav,Neutral
../dataset/esd/0020/Surprise/0020_001608.wav,augmented_noise\0020_001608_noise.wav,Surprise
../dataset/meld/train/dia23_utt7.mp4,augmented_noise\dia23_utt7_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/35715.wav,augmented_noise\35715_noise.wav,Bored
../dataset/crema-d/AudioWAV/1039_IEO_HAP_MD.wav,augmented_noise\1039_IEO_HAP_MD_noise.wav,Happy
../dataset/esd/0011/Surprise/0011_001403.wav,augmented_noise\0011_001403_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/19014.wav,augmented_noise\19014_noise.wav,Bored
../dataset/crema-d/AudioWAV/1014_IOM_ANG_XX.wav,augmented_noise\1014_IOM_ANG_XX_noise.wav,Anger
../dataset/tess/OAF_happy/OAF_thought_happy.wav,augmented_noise\OAF_thought_happy_noise.wav,Happy
../dataset/tess/OAF_Pleasant_surprise/OAF_lore_ps.wav,augmented_noise\OAF_lore_ps_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1048_TSI_NEU_XX.wav,augmented_noise\1048_TSI_NEU_XX_noise.wav,Neutral
../dataset/meld/train/dia756_utt2.mp4,augmented_noise\dia756_utt2_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/20029.wav,augmented_noise\20029_noise.wav,Neutral
../dataset/esd/0020/Angry/0020_000653.wav,augmented_noise\0020_000653_noise.wav,Anger
../dataset/esd/0020/Angry/0020_000700.wav,augmented_noise\0020_000700_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/14710.wav,augmented_noise\14710_noise.wav,Happy
../dataset/esd/0014/Neutral/0014_000278.wav,augmented_noise\0014_000278_noise.wav,Neutral
../dataset/esd/0014/Sad/0014_001140.wav,augmented_noise\0014_001140_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/19566.wav,augmented_noise\19566_noise.wav,Happy
../dataset/meld/train/dia389_utt11.mp4,augmented_noise\dia389_utt11_noise.wav,Happy
../dataset/esd/0019/Angry/0019_000437.wav,augmented_noise\0019_000437_noise.wav,Anger
../dataset/esd/0012/Surprise/0012_001483.wav,augmented_noise\0012_001483_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/13107.wav,augmented_noise\13107_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/26049.wav,augmented_noise\26049_noise.wav,Neutral
../dataset/meld/train/dia519_utt2.mp4,augmented_noise\dia519_utt2_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/01960.wav,augmented_noise\01960_noise.wav,Happy
../dataset/meld/train/dia451_utt0.mp4,augmented_noise\dia451_utt0_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_9b_1.wav,augmented_noise\male1_happy_9b_1_noise.wav,Happy
